Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Evidence	Association	PK	PD	PMIDs
PA30588	PA30588	Gene	PA30616	PA30616	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA30617	PA30617	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA30618	PA30618	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA30619	PA30619	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA30620	PA30620	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA30621	PA30621	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA30622	PA30622	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA30623	PA30623	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA30624	PA30624	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA30625	PA30625	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA30630	PA30630	Gene	Pathway	associated			20124951
PA30588	PA30588	Gene	PA34183	PA34183	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA283	PA283	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30616	PA30616	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30617	PA30617	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30618	PA30618	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30619	PA30619	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30620	PA30620	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30621	PA30621	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30622	PA30622	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30623	PA30623	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30624	PA30624	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30625	PA30625	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA30630	PA30630	Gene	Pathway	associated			20124951
PA30589	PA30589	Gene	PA34183	PA34183	Gene	Pathway	associated			20124951
CYP2D6 *1	CYP2D6 *1	Haplotype	PA443560	PA443560	Disease	VariantAnnotation	not associated	PK	PD	15987423;21880792
CYP2D6 *1	CYP2D6 *1	Haplotype	PA451221	PA451221	Drug	VariantAnnotation	not associated		PD	21880792
CYP2D6 *1	CYP2D6 *1	Haplotype	PA451581	PA451581	Drug	VariantAnnotation	not associated	PK	PD	15987423;21880792
rs2072671	rs2072671	VariantLocation	PA164713176	PA164713176	Drug	VariantAnnotation	associated		PD	22134350
rs2072671	rs2072671	VariantLocation	PA443937	PA443937	Disease	VariantAnnotation	associated		PD	21625252;22379997
rs2072671	rs2072671	VariantLocation	PA444760	PA444760	Disease	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	19458626;21521023;22304580;22379997
rs2072671	rs2072671	VariantLocation	PA444761	PA444761	Disease	VariantAnnotation	associated		PD	22304580
rs2072671	rs2072671	VariantLocation	PA444937	PA444937	Disease	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	17194903;21325291;21521023;21625252;22026922;22134350
rs2072671	rs2072671	VariantLocation	PA445062	PA445062	Disease	VariantAnnotation	not associated		PD	17194903
rs2072671	rs2072671	VariantLocation	PA445218	PA445218	Disease	ClinicalAnnotation,VariantAnnotation	ambiguous	PK	PD	17194903;21325291;21521023;21625252;22026922;22134350
rs2072671	rs2072671	VariantLocation	PA446309	PA446309	Disease	VariantAnnotation	associated		PD	22379997
rs2072671	rs2072671	VariantLocation	PA448771	PA448771	Drug	VariantAnnotation	not associated		PD	22026922
rs2072671	rs2072671	VariantLocation	PA449014	PA449014	Drug	VariantAnnotation	not associated		PD	22026922
rs2072671	rs2072671	VariantLocation	PA449177	PA449177	Drug	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	19458626;21521023;22304580;22379997
rs2072671	rs2072671	VariantLocation	PA449383	PA449383	Drug	VariantAnnotation	not associated		PD	22026922
rs2072671	rs2072671	VariantLocation	PA449476	PA449476	Drug	VariantAnnotation	not associated		PD	22026922
rs2072671	rs2072671	VariantLocation	PA449748	PA449748	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous	PK	PD	17194903;21325291;21521023;21625252;22026922;22134350
rs35599367	rs35599367	VariantLocation	PA165817016	PA165817016	Disease	VariantAnnotation	associated		PD	21902502
rs35599367	rs35599367	VariantLocation	PA443731	PA443731	Disease	VariantAnnotation	associated		PD	21946898
rs35599367	rs35599367	VariantLocation	PA449167	PA449167	Drug	VariantAnnotation	associated		PD	21902502
rs35599367	rs35599367	VariantLocation	PA451363	PA451363	Drug	VariantAnnotation	associated		PD	21946898
rs35599367	rs35599367	VariantLocation	PA451578	PA451578	Drug	VariantAnnotation	associated		PD	21902502
rs1799978	rs1799978	VariantLocation	PA444460	PA444460	Disease	VariantAnnotation	associated		PD	21902500
rs1799978	rs1799978	VariantLocation	PA444545	PA444545	Disease	VariantAnnotation	associated		PD	19339912
rs1799978	rs1799978	VariantLocation	PA447216	PA447216	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	16513877;17105675;18855532
rs1799978	rs1799978	VariantLocation	PA450401	PA450401	Drug	VariantAnnotation	associated		PD	21902500
rs1799978	rs1799978	VariantLocation	PA450688	PA450688	Drug	VariantAnnotation	associated		PD	16513877
rs1799978	rs1799978	VariantLocation	PA451257	PA451257	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	16513877;17105675;18855532;19339912
PA35009	PA35009	Gene	PA447199	PA447199	Disease	VariantAnnotation	not associated		PD	21961650
PA35009	PA35009	Gene	PA450243	PA450243	Drug	VariantAnnotation	not associated		PD	21961650
rs1128503	rs1128503	VariantLocation	PA10204	PA10204	Drug	VariantAnnotation	not associated		PD	17083032;19400747
rs1128503	rs1128503	VariantLocation	PA128406956	PA128406956	Drug	VariantAnnotation	not associated		PD	21142915
rs1128503	rs1128503	VariantLocation	PA134850491	PA134850491	Disease	VariantAnnotation	not associated		PD	21047202
rs1128503	rs1128503	VariantLocation	PA143485705	PA143485705	Drug	VariantAnnotation	not associated		PD	16386926;17125969;21391884
rs1128503	rs1128503	VariantLocation	PA165110778	PA165110778	Drug	VariantAnnotation	associated			15122075
rs1128503	rs1128503	VariantLocation	PA165111675	PA165111675	Disease	VariantAnnotation	not associated		PD	17125969
rs1128503	rs1128503	VariantLocation	PA165817016	PA165817016	Disease	VariantAnnotation	not associated		PD	21806386;21878834
rs1128503	rs1128503	VariantLocation	PA443434	PA443434	Disease	VariantAnnotation	associated		PD	18381794
rs1128503	rs1128503	VariantLocation	PA443560	PA443560	Disease	VariantAnnotation	associated			18377430
rs1128503	rs1128503	VariantLocation	PA443750	PA443750	Disease	VariantAnnotation	not associated		PD	21289623
rs1128503	rs1128503	VariantLocation	PA443937	PA443937	Disease	VariantAnnotation	associated		PD	18381794
rs1128503	rs1128503	VariantLocation	PA444065	PA444065	Disease	VariantAnnotation	not associated		PD	16386926;16753003;17125969;20417680;21391884;22188362
rs1128503	rs1128503	VariantLocation	PA444352	PA444352	Disease	VariantAnnotation	ambiguous		PD	19504558
rs1128503	rs1128503	VariantLocation	PA444460	PA444460	Disease	VariantAnnotation	not associated		PD	21902500
rs1128503	rs1128503	VariantLocation	PA444760	PA444760	Disease	VariantAnnotation	associated		PD	20938465
rs1128503	rs1128503	VariantLocation	PA445004	PA445004	Disease	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	18717915;21806386
rs1128503	rs1128503	VariantLocation	PA446108	PA446108	Disease	VariantAnnotation	ambiguous		PD	21142915
rs1128503	rs1128503	VariantLocation	PA446155	PA446155	Disease	VariantAnnotation	not associated		PD	19467705
rs1128503	rs1128503	VariantLocation	PA446213	PA446213	Disease	VariantAnnotation	not associated			20860463
rs1128503	rs1128503	VariantLocation	PA447198	PA447198	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	19997080
rs1128503	rs1128503	VariantLocation	PA447216	PA447216	Disease	VariantAnnotation	associated		PD	22909202
rs1128503	rs1128503	VariantLocation	PA447230	PA447230	Disease	VariantAnnotation	not associated		PD	17083032;19228205;19400747
rs1128503	rs1128503	VariantLocation	PA448771	PA448771	Drug	VariantAnnotation	associated		PD	21142915
rs1128503	rs1128503	VariantLocation	PA448785	PA448785	Drug	VariantAnnotation	not associated		PD	16753003;20417680;22188362
rs1128503	rs1128503	VariantLocation	PA449167	PA449167	Drug	ClinicalAnnotation,VIP,VariantAnnotation	ambiguous	PK	PD	18717915;21806386
rs1128503	rs1128503	VariantLocation	PA449177	PA449177	Drug	VariantAnnotation	associated		PD	20938465
rs1128503	rs1128503	VariantLocation	PA449247	PA449247	Drug	VariantAnnotation	ambiguous		PD	19504558
rs1128503	rs1128503	VariantLocation	PA449319	PA449319	Drug	VariantAnnotation	associated			18334914
rs1128503	rs1128503	VariantLocation	PA449349	PA449349	Drug	VariantAnnotation	ambiguous		PD	19504558
rs1128503	rs1128503	VariantLocation	PA449412	PA449412	Drug	VariantAnnotation	associated			18377430
rs1128503	rs1128503	VariantLocation	PA449441	PA449441	Drug	VariantAnnotation	not associated			20860463
rs1128503	rs1128503	VariantLocation	PA450085	PA450085	Drug	VIP	associated			12960109
rs1128503	rs1128503	VariantLocation	PA450401	PA450401	Drug	VariantAnnotation	not associated		PD	21902500
rs1128503	rs1128503	VariantLocation	PA450428	PA450428	Drug	VariantAnnotation	associated		PD	18381794
rs1128503	rs1128503	VariantLocation	PA450526	PA450526	Drug	VariantAnnotation	associated			20938465
rs1128503	rs1128503	VariantLocation	PA450566	PA450566	Drug	VariantAnnotation	not associated		PD	21878834
rs1128503	rs1128503	VariantLocation	PA450606	PA450606	Drug	VIP	associated			15651752
rs1128503	rs1128503	VariantLocation	PA450616	PA450616	Drug	VariantAnnotation	not associated	PK	PD	19228205;22680342
rs1128503	rs1128503	VariantLocation	PA450761	PA450761	Drug	VariantAnnotation	ambiguous		PD	19504558
rs1128503	rs1128503	VariantLocation	PA450911	PA450911	Drug	VariantAnnotation	not associated		PD	20417680
rs1128503	rs1128503	VariantLocation	PA450947	PA450947	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous	PK	PD	16220110;20417680
rs1128503	rs1128503	VariantLocation	PA451224	PA451224	Drug	VariantAnnotation	ambiguous		PD	19504558
rs1128503	rs1128503	VariantLocation	PA451257	PA451257	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	19997080
rs1128503	rs1128503	VariantLocation	PA451578	PA451578	Drug	VariantAnnotation	not associated		PD	21047202;21289623;21806386
rs1128503	rs1128503	VariantLocation	PA451609	PA451609	Drug	VIP	associated			18687982
rs1128503	rs1128503	VariantLocation	PA451846	PA451846	Drug	VariantAnnotation	not associated		PD	20417680
rs1128503	rs1128503	VariantLocation	PA451879	PA451879	Drug	VariantAnnotation	not associated		PD	19467705
rs1128503	rs1128503	VariantLocation	PA452233	PA452233	Drug	VariantAnnotation	associated		PD	22909202
rs60711313	rs60711313	VariantLocation	PA451906	PA451906	Drug	VariantAnnotation	not associated		PD	22248286
NAT2 *12A, NAT2 *4	NAT2 *12A, NAT2 *4	Haplotype	PA451542	PA451542	Drug	VariantAnnotation	associated			22092036
rs1799732	rs1799732	VariantLocation	PA10026	PA10026	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	11505224;15694263;15830237;16513877;17105675;18926547;20194480;9858029;9918131
rs1799732	rs1799732	VariantLocation	PA151186253	PA151186253	Drug	ClinicalAnnotation,VIP,VariantAnnotation	associated		PD	11505224;15694263;15830237;16513877;17105675;18926547;20194480;9858029;9918131
rs1799732	rs1799732	VariantLocation	PA165282097	PA165282097	Drug	ClinicalAnnotation,VIP,VariantAnnotation	associated		PD	11505224;15694263;15830237;16513877;17105675;18926547;20194480;9858029;9918131
rs1799732	rs1799732	VariantLocation	PA443309	PA443309	Disease	VariantAnnotation	associated			19603545
rs1799732	rs1799732	VariantLocation	PA445876	PA445876	Disease	VIP	associated			16123753
rs1799732	rs1799732	VariantLocation	PA447216	PA447216	Disease	ClinicalAnnotation,VIP,VariantAnnotation	ambiguous		PD	11505224;15694263;15830237;16513877;17105675;18926547;20194480;20664489;21749219;9858029;9918131
rs1799732	rs1799732	VariantLocation	PA448687	PA448687	Drug	VIP,VariantAnnotation	associated		PD	16123753
rs1799732	rs1799732	VariantLocation	PA448964	PA448964	Drug	ClinicalAnnotation,VIP,VariantAnnotation	associated		PD	11505224;15694263;15830237;16513877;17105675;18926547;20194480;9858029;9918131
rs1799732	rs1799732	VariantLocation	PA449061	PA449061	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	11505224;15694263;15830237;16513877;17105675;18926547;20194480;9858029;9918131
rs1799732	rs1799732	VariantLocation	PA450626	PA450626	Drug	VariantAnnotation	associated		PD	16123753
rs1799732	rs1799732	VariantLocation	PA450688	PA450688	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	11505224;15694263;15830237;16513877;17105675;18926547;20194480;9858029;9918131
rs1799732	rs1799732	VariantLocation	PA451257	PA451257	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	11505224;15694263;15830237;16513877;17105675;18926547;20194480;9858029;9918131
rs1799732	rs1799732	VariantLocation	PA452233	PA452233	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	11505224;15694263;15830237;16513877;17105675;18926547;20194480;20664489;21749219;9858029;9918131
rs1799732	rs1799732	VariantLocation	PA452619	PA452619	Drug	VIP	associated			11920858
PA134935109	PA134935109	Gene	PA443815	PA443815	Disease	VariantAnnotation	not associated			20362271
PA29009	PA29009	Gene	PA447199	PA447199	Disease	VariantAnnotation	ambiguous		PD	21047205;21781277
PA29009	PA29009	Gene	PA447321	PA447321	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	18195729
PA29009	PA29009	Gene	PA449015	PA449015	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	18195729
PA29009	PA29009	Gene	PA449673	PA449673	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	18195729
PA29009	PA29009	Gene	PA450243	PA450243	Drug	VariantAnnotation	ambiguous		PD	21047205;21781277
PA24598	PA24598	Gene	PA128406954	PA128406954	Disease	ClinicalAnnotation	associated		PD	19193342
PA24598	PA24598	Gene	PA164713347	PA164713347	Drug	VariantAnnotation	associated		PD	15824464
PA24598	PA24598	Gene	PA447216	PA447216	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	19193342
PA24598	PA24598	Gene	PA447288	PA447288	Disease	VariantAnnotation	associated		PD	15824464
PA24598	PA24598	Gene	PA448499	PA448499	Drug	VariantAnnotation	not associated		PD	20065889
PA24598	PA24598	Gene	PA450268	PA450268	Drug	VariantAnnotation	not associated		PD	20065889
PA24598	PA24598	Gene	PA450688	PA450688	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	19193342
PA451305	PA451305	Drug	PA130	PA130	Gene	VIP	associated			
PA451305	PA451305	Drug	PA131	PA131	Gene	VIP	associated			
PA451305	PA451305	Drug	PA267	PA267	Gene	VIP	associated			10331089;10408903;10411543;11770010;12359865;14698041;14749689;15497697;16370938;16651435;17112805;17367162;17428165;17982279;18215618;18668431;18699730;18824002;18940259;19106083;19223414;19234366;19447222;19458058;7765321;8118035;8898203;9300798;9520143
PA451305	PA451305	Drug	PA378	PA378	Gene	VIP	associated			11466304
PA451305	PA451305	Drug	rs776746	rs776746	VariantLocation	VIP	associated			
rs16948048	rs16948048	VariantLocation	PA164712535	PA164712535	Drug	VariantAnnotation	not associated		PD	22525200
rs16948048	rs16948048	VariantLocation	PA164713347	PA164713347	Drug	VariantAnnotation	not associated		PD	22525200
rs16948048	rs16948048	VariantLocation	PA449334	PA449334	Drug	VariantAnnotation	not associated		PD	22525200
PA134952671	PA134952671	Gene	PA164749390	PA164749390	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	19684573;19749757;20804372;20931559;20964522;21048934;21145807;21157362;21254157;21254158;21321200;21360545;21447862;21503910;21505315;21606533;21628662;21726252;21745312;21951981;21993426;22345656;22863269
PA134952671	PA134952671	Gene	PA164784024	peginterferon alfa-2b	Drug	ClinicalAnnotation,DrugLabel,VariantAnnotation	ambiguous		PD	19684573;19749757;20804372;20931559;20964522;21048934;21068134;21112660;21246582;21254157;21254158;21360545;21374656;21447862;21503910;21505315;21628662;21726252;21739446;21745312;21951981;21993426;22345656;22438096;22626609;22863269
PA134952671	PA134952671	Gene	PA165948902	PA165948902	Drug	DrugLabel,VariantAnnotation	associated		PD	22626609
PA134952671	PA134952671	Gene	PA165958354	telaprevir	Drug	DrugLabel,VariantAnnotation	associated		PD	21246582;21628662
PA134952671	PA134952671	Gene	PA444435	PA444435	Disease	VariantAnnotation	associated		PD	21628662
PA134952671	PA134952671	Gene	PA444445	PA444445	Disease	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	19684573;19749757;21145807;21254158;21374656;21606533;21726252;21951981;21993426;22863269
PA134952671	PA134952671	Gene	PA446863	Hepatitis C, Chronic	Disease	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	19749757;20804372;20931559;20964522;21048934;21068134;21112660;21157362;21246582;21254157;21254158;21321200;21360545;21447862;21503910;21505315;21628662;21726252;21739446;21745312;22438096;22626609;22863269
PA134952671	PA134952671	Gene	PA451241	ribavirin	Drug	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	19684573;19749757;20804372;20931559;20964522;21048934;21068134;21112660;21145807;21157362;21246582;21254157;21254158;21321200;21360545;21374656;21447862;21503910;21505315;21606533;21628662;21726252;21739446;21745312;21951981;21993426;22345656;22438096;22626609;22863269
PA134952671	PA134952671	Gene	PA451999	PA451999	Drug	VariantAnnotation	ambiguous		PD	22438096
PA24415	PA24415	Gene	PA164712308	PA164712308	Drug	VariantAnnotation	associated		PD	21832968
PA24415	PA24415	Gene	PA444552	PA444552	Disease	VariantAnnotation	associated			20066004
CYP3A5 *1A, CYP3A5 *3A	CYP3A5 *1A, CYP3A5 *3A	Haplotype	PA10251	PA10251	Drug	VariantAnnotation	associated	PK		23033116
CYP3A5 *1A, CYP3A5 *3A	CYP3A5 *1A, CYP3A5 *3A	Haplotype	PA134850491	PA134850491	Disease	VariantAnnotation	associated	PK		22871995
CYP3A5 *1A, CYP3A5 *3A	CYP3A5 *1A, CYP3A5 *3A	Haplotype	PA447230	PA447230	Disease	VariantAnnotation	associated	PK		23033116
CYP3A5 *1A, CYP3A5 *3A	CYP3A5 *1A, CYP3A5 *3A	Haplotype	PA448500	PA448500	Drug	VariantAnnotation	associated		PD	15900215
CYP3A5 *1A, CYP3A5 *3A	CYP3A5 *1A, CYP3A5 *3A	Haplotype	PA451578	PA451578	Drug	VariantAnnotation	associated	PK		22871995;23073208
rs8192725	rs8192725	VariantLocation	PA452620	PA452620	Drug	VariantAnnotation	associated			21521021
rs4149601	rs4149601	VariantLocation	PA444552	PA444552	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	18591455;19635985
